54 000 12 000 FL FLORIDA                               1823       2870       60682
54 000 42 000 PA PENNSYLVANIA                          1625       2777       69718
54 000 24 000 MD MARYLAND                              1422       2585       54869
54 000 37 000 NC NORTH CAROLINA                        1137       2156       48000
54 000 21 000 KY KENTUCKY                               747       1479       32031
54 000 48 000 TX TEXAS                                  579       1103       26470
54 000 45 000 SC SOUTH CAROLINA                         524        982       21682
54 000 47 000 TN TENNESSEE                              450        882       19637
54 000 13 000 GA GEORGIA                                420        768       15226
54 000 06 000 CA CALIFORNIA                             388        618       13697
54 000 36 000 NY NEW YORK                               333        551       10610
54 000 57 000 FR Foreign                                221        353        6517
54 000 18 000 IN INDIANA                                212        452        8980
54 000 26 000 MI MICHIGAN                               205        398        7975
54 000 17 000 IL ILLINOIS                               183        308       12809
54 000 08 000 CO COLORADO                               160        296        6275
54 000 34 000 NJ NEW JERSEY                             159        265        6195
54 000 04 000 AZ ARIZONA                                146        247       11500
54 000 53 000 WA WASHINGTON                             135        253        5328
54 000 01 000 AL ALABAMA                                134        286        5630
54 000 25 000 MA MASSACHUSETTS                          113        178        5605
54 000 29 000 MO MISSOURI                               110        213        6243
54 000 40 000 OK OKLAHOMA                               107        226        6878
54 000 22 000 LA LOUISIANA                              100        175        2865
54 000 10 000 DE DELAWARE                                81        154        3106
54 000 55 000 WI WISCONSIN                               74        130        4785
54 000 28 000 MS MISSISSIPPI                             72        120        2553
54 000 32 000 NV NEVADA                                  69        118        2380
54 000 41 000 OR OREGON                                  61        102        2237
